key;title;isbn13;language_code;publication_date;publisher_id;book_ids
6528;Code;9780735611313;eng;2000-10-21;1257;1226
6529;Writing Secure Code;9780735617223;en-US;2002-12-14;1257;1805,6023
6530;Object Thinking;9780735619654;eng;2019-07-23;1257;1680
6531;Code Complete;9780735619678;en-US;2004-06-19;1257;8285
6532;Homepage Usability: 50 Websites Deconstructed;9780735711020;eng;2001-11-15;1342;3645,5632
6533;Walt Disney's Peter Pan (A Little Golden Book);9780736402385;eng;2007-01-23;779;92,8929
6534;A Walk in the Woods (Stickerific);9780736411035;eng;2001-01-23;779;8929
6535;Disney's Beauty and the Beast (A Little Golden Book);9780736421973;eng;2004-05-11;779;7214,7673,8494
6537;The Girlhood Diary of Louisa May Alcott  1843-1846: Writings of a Young Author;9780736805995;eng;2000-09-01;349;4926,5385
6538;Dr. Seuss (First Biographies);9780736850919;eng;2005-01-01;349;1265
6539;Israel  My Beloved;9780736903707;eng;2001-03-15;924;4848
6540;Men Are Like Waffles  Women Are Like Spaghetti;9780736904865;eng;2001-01-01;924;800,6602
6541;Becoming a Woman of Beauty and Strength: Esther;9780736904896;eng;2001-01-01;924;2386
6542;A Woman's High Calling Growth and Study Guide;9780736904940;eng;2001-08-15;924;2386
6543;Living with Passion and Purpose: Luke (Woman After God's Own Heart);9780736908160;eng;2005-09-15;924;2386
6544;The Rapture: Who Will Face the Tribulation;9780736909525;eng;2002-03-01;924;8642
6545;Life Management for Busy Woman: Growth and Study Guide;9780736910194;en-GB;2002-07-01;924;2386
6546;Simple Acts of Faith: Heartwarming Stories of One Life Touching Another;9780736910736;en-US;2003-07-01;924;5565,6532
6547;A Wife After God's Own Heart Growth and Study Guide;9780736911689;eng;2004-01-01;924;2386
6548;Loving God with All Your Mind;9780736913829;en-US;2005-01-01;924;2386
6549;The Dissociative Identity Disorder Sourcebook;9780737303940;eng;2001-08-21;1233;1910
6550;The Feynman Lectures on Physics Vols 5-6;9780738202839;en-US;2004-11-03;214;7319
6551;Perfectly Reasonable Deviations from the Beaten Track: Letters of Richard P. Feynman;9780738206363;en-US;2005-04-05;214;6204,7319
6552;Corpse: Nature  Forensics  and the Struggle to Pinpoint Time of Death;9780738207711;eng;2002-10-17;214;4066
6553;The Feynman Lectures on Physics Vols 3-4;9780738209258;en-US;2004-05-12;214;7319
6554;The Feynman Lectures on Physics Vols 7-8;9780738209272;en-US;2006-01-03;214;7319
6555;Middlesex Borough (Images of America: New Jersey);9780738511672;eng;2003-03-17;103;6222
6556;Juneau and Sauk Counties: 1850-2000 (Images of America: Wisconsin);9780738519388;eng;2002-03-05;103;3624,8036
6557;Sebastopol (Images of America: California);9780738528526;eng;2003-09-21;104;9004
6558;Lake Orion (Images of America: Michigan);9780738539560;eng;2006-07-19;103;3697,5354
6559;Cypress Gardens (Images of America: Florida);9780738543390;eng;2006-11-27;104;5857,7124,7905
6560;Center City Philadelphia in the 19th Century (Images of America: Pennsylvania);9780738544922;eng;2006-10-23;104;5245
6561;Selections from the Oakland Tribune Archives (Images of America: California);9780738546780;eng;2006-10-30;104;439
6562;Book of Nightmares (Diadem  Worlds of Magic  #6);9780738706122;eng;2005-03-08;1164;4411
6563;June Bug (Murder-by-Month Mystery #2);9780738709123;eng;2007-03-08;1260;3564,4048,4062
6564;Odd Thomas (Odd Thomas #1);9780739301760;eng;2003-12-09;1643;1714,1898
6566;The Devil in the White City: Murder  Magic  and Madness at the Fair That Changed America;9780739303405;eng;2003-02-11;1643;2545,8740
6567;A Clash of Kings (A Song of Ice and Fire  #2);9780739308707;eng;2004-02-17;1642;2945,7739
6568;The Killer Angels;9780739309056;en-US;2004-05-11;1643;6166,8211
6569;John Grisham Value Collection: A Time to Kill  The Firm  The Client;9780739312643;eng;2004-06-01;1642;834,1551,4324,6041
6570;Master and Commander (Aubrey/Maturin Book 1);9780739315651;eng;2004-03-09;1642;6680
6572;School Days (Spenser  #33);9780739318614;en-US;2005-09-27;1643;4183,7434
6573;Hundred-Dollar Baby (Spenser  #34);9780739318652;eng;2006-10-24;1642;4183,7434
6576;The House on Mango Street;9780739322796;en-US;2005-08-30;1642;7876
6580;The Restaurant at the End of the Universe (The Hitchhiker's Guide to the Galaxy  #2);9780739332078;eng;2006-06-01;1643;2142,5781
6585;Treasury of American Tall Tales: Volume 1: Davy Crockett  Rip Van Winkle  Johnny Appleseed  Paul Bunyan (Rabbit Ears);9780739336502;eng;2006-08-22;1144;393,1728,2176,2823,3903,4528,5176,5724,6299,6473,8978
6587;The Spenser Collection: Volume I (Spenser  #27-28);9780739340196;en-US;2006-05-30;1692;4183,7434
6588;The Michael Crichton Collection: Airframe / The Lost World / Timeline;9780739340332;en-GB;2006-08-29;1642;499,834,6053,8226
6589;Bad Luck and Trouble (Jack Reacher  #11);9780739340677;eng;2007-05-15;1642;5152
6590;The Carl Hiaasen Collection: Lucky You and Sick Puppy;9780739340820;en-US;2006-06-06;1642;1052,2262
6592;Pompeii;9780739341773;eng;2006-09-05;1642;6054
6593;The Summons / The Brethren;9780739342770;eng;2006-10-10;1642;2694,4324,6041
6594;Point Of Impact (Bob Lee Swagger  #1);9780739344248;eng;2007-01-09;1692;712,8212
6595;Rincewind the Wizzard;9780739403457;en-US;1999-01-01;1775;8528
6597;The Christmas Thief (Regan Reilly Mysteries  #9);9780739447345;eng;2004-01-01;574;1088,5844
6598;Marley and Me: Life and Love With the World's Worst Dog;9780739461198;eng;2005-10-18;2211;4325
6599;Enchantment: The Life of Audrey Hepburn;9780739474792;eng;2007-04-02;863;2094
6600;Bill Gates: Computer Legend (Famous Lives);9780739844328;eng;2001-11-01;1635;7890
6601;Another Day in Paradise: The Fourth Sherman's Lagoon Collection;9780740720123;eng;2001-09-06;92;4117
6602;Calvin and Hobbes: Sunday Pages 1985-1995: An Exhibition Catalogue;9780740721359;eng;2001-09-17;92;820
6603;Another Day in Cubicle Paradise;9780740721946;eng;2002-03-01;92;7939
6604;The Complete Calvin and Hobbes;9780740748479;eng;2005-09-06;92;820
6605;Growing Up Untouchable in India: A Dalit Autobiography;9780742508804;eng;2000-12-20;1722;2342,2810,8830
6606;On MisEducation (Critical Perspectives);9780742529786;eng;2004-02-23;1722;2100,6506
6607;Indiscretions of Archie;9780742632592;eng;2000-05-01;414;6584
6608;A Primate's Memoir: A Neuroscientist's Unconventional Life Among the Baboons;9780743202411;eng;2002-03-12;1777;7525
6609;New Jewish Wedding  Revised;9780743202558;eng;2001-03-06;1777;388
6610;Bowling Alone: The Collapse and Revival of American Community;9780743203043;eng;2001-08-07;1823;7458
6611;The Blackwater Lightship;9780743203319;eng;2005-06-05;1777;1476
6612;The Most of P.G. Wodehouse;9780743203586;eng;2000-11-01;1827;6584
6613;How Right You Are  Jeeves (Jeeves  #12);9780743203593;eng;2000-11-01;2005;6584
6614;Jeeves and the Tie That Binds (Jeeves  #14);9780743203623;eng;2000-11-01;2005;6584
6615;The Body Artist;9780743203968;eng;2002-02-05;1777;2045
6616;Kitchen Privileges: A Memoir;9780743206051;eng;2002-11-19;1827;5844
6617;Ilse Witch (Voyage of the Jerle Shannara #1);9780743209519;eng;2000-10-02;603;8512
6618;Mrs. Sharp's Traditions: Reviving Victorian Family Celebrations of Comfort & Joy;9780743210768;en-US;2001-12-31;1778;7901
6619;From a Buick 8;9780743211376;eng;2002-09-24;1777;8222
6620;Not Much Fun: The Lost Poems of Dorothy Parker;9780743211482;eng;2001-07-10;1777;2129,8346
6621;An Hour Before Daylight: Memories of a Rural Boyhood;9780743211994;eng;2001-10-16;1823;4124
6622;Three Plums In One (Stephanie Plum  #1-3);9780743216395;eng;2001-04-26;1777;3855
6623;The Stories of Eva Luna;9780743217187;eng;2001-11-13;1777;3505
6625;The Black Tower (Adam Dalgliesh #5);9780743219617;eng;2001-10-02;1777;6583
6626;Innocent Blood;9780743219631;eng;2001-08-02;1777;6583
6627;How Dogs Think: What the World Looks Like to Them and Why They Act the Way They Do;9780743222334;en-US;2005-06-06;144;8152
6628;Zolar's Encyclopedia and Dictionary of Dreams: Fully Revised and Updated for the 21st Century;9780743222631;en-US;2004-06-08;144;9196
6629;Authentic Happiness: Using the New Positive Psychology to Realize Your Potential for Lasting Fulfillment;9780743222983;eng;2004-01-05;144;5784
6631;Yanks: The Epic Story of the American Army in World War I;9780743223850;eng;2002-06-04;740;4160,4430
6633;President Nixon: Alone in the White House;9780743227193;en-US;2002-10-10;1823;7338
6634;Life After God;9780743231510;eng;2002-07-01;1827;2149
6635;Shampoo Planet;9780743231534;eng;2008-03-01;1778;2149
6638;La Milla Verde;9780743233606;spa;2002-03-26;704;5610,8222
6639;The Commanders;9780743234757;eng;2002-01-01;1827;859
6640;The Doctor's House;9780743235013;eng;2003-02-11;1777;398
6641;Shout! The Beatles in Their Generation;9780743235655;eng;2005-02-15;703;6963
6642;Sex  Drugs  and Cocoa Puffs: A Low Culture Manifesto;9780743236010;eng;2004-07-02;1777;1404
6643;Closing Time;9780743239806;eng;2003-07-01;1828;4571
6644;The Road Less Traveled: A New Psychology of Love  Traditional Values  and Spiritual Growth;9780743243155;en-US;2003-02-04;2005;5459
6645;Brick Lane;9780743243315;eng;2004-06-02;1777;6304
6646;Teacher Man (Frank McCourt  #3);9780743243780;eng;2006-09-19;1777;2708
6647;The Partly Cloudy Patriot;9780743243803;eng;2003-10-01;1823;4815,7923
6648;Will You Miss Me When I'm Gone? The Carter Family and Their Legacy in American Music;9780743243827;eng;2004-02-23;1823;1208,5761
6649;Cosmopolis;9780743244251;eng;2004-04-06;1777;2045
6650;Chronicles: Volume One;9780743244589;eng;2005-09-13;1823;846
6651;The Boat of Dreams: A Christmas Story;9780743245920;eng;2003-10-28;2006;2929,7226
6653;The Glass Castle;9780743247542;eng;2006-01-17;1777;4656
6654;Something Rising;9780743247771;eng;2005-04-05;740;3238
6655;The Used World;9780743247788;eng;2007-09-18;740;3238
6656;Wideacre  (The Wideacre Trilogy  #1);9780743249294;eng;2003-07-02;2171;6980
6657;The Favored Child (The Wideacre Trilogy  #2);9780743249300;eng;2003-07-02;2171;6980
6658;Meridon (The Wideacre Trilogy  #3);9780743249317;eng;2003-07-02;2171;6980
6659;The Master;9780743250412;eng;2005-05-03;1777;1476
6660;Generation of Swine: Tales of Shame and Degradation in the '80's;9780743250443;eng;2003-11-06;1823;3416
6661;The Know-It-All: One Man's Humble Quest to Become the Smartest Person in the World;9780743250627;eng;2005-10-10;1823;14
6662;The 7 Habits of Highly Effective People Personal Workbook;9780743250979;eng;2004-01-06;1823;8246
6663;Still More George W. Bushisms: "Neither in French nor in English nor in Mexican";9780743251006;eng;2003-11-04;703;93,3623
6664;Sea of Thunder: Four Commanders and the Last Great Naval Campaign 1941-1945;9780743252218;eng;2006-11-07;1827;2594
6665;Wrapped in Rainbows: The Life of Zora Neale Hurston;9780743253291;eng;2004-02-03;1777;8817
6666;Islands in the Stream;9780743253420;eng;2003-07-22;1777;2555
6667;A Separate Peace;9780743253970;eng;2003-09-30;1777;1807,4355
6668;Plan of Attack;9780743255486;eng;2004-10-11;1827;211,859
6670;The Scarpetta Collection: All That Remains / Cruel & Unusual (Kay Scarpetta  #3  #4);9780743255813;eng;2003-11-11;1777;6644
6671;The Trial of Queen Caroline: The Scandalous Affair that Nearly Ended a Monarchy;9780743255905;eng;2006-08-07;740;3843
6672;Monkeyluv: And Other Essays on Our Lives as Animals;9780743260169;en-CA;2006-10-10;1777;7525
6673;The Quilter's Homecoming (Elm Creek Quilts  #10);9780743260220;en-US;2007-04-10;1823;3992
6674;The Sleeping Doll (Kathryn Dance #1);9780743260947;eng;2007-06-05;1827;3970
6676;Liars and Saints;9780743261982;eng;2004-07-13;1777;5489
6677;The Path Between the Seas: The Creation of the Panama Canal  1870-1914;9780743262132;eng;2004-06-01;1823;1825
6679;Folly and Glory (The Berrybender Narratives  #4);9780743262729;en-US;2005-08-08;1823;5057
6680;The Ballet Companion: A Dancer's Guide to the Technique  Traditions  and Joys of Ballet;9780743264075;eng;2005-10-11;2005;2368
6681;Killing Yourself to Live: 85% of a True Story;9780743264464;eng;2006-06-13;1777;1404
6683;Einstein: His Life and Universe;9780743264730;eng;2007-04-10;1823;8945
6684;I Heard That Song Before;9780743264914;eng;2007-04-03;1827;5844
6685;Days Between Stations;9780743265690;eng;2005-02-09;1827;8274
6686;Citizen Girl;9780743266864;en-US;2005-10-04;2171;2472,6472
6687;Faithful: Two Diehard Boston Red Sox Fans Chronicle the Historic 2004 Season;9780743267533;eng;2005-09-06;1777;8222,8328
6688;I'm Too Young To Be Seventy;9780743267748;en-US;2005-10-12;1823;4640,5079
6689;The Virgin's Lover (The Plantagenet and Tudor Novels  #13);9780743269261;eng;2005-09-07;2171;6980
6690;The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change;9780743269513;eng;2004-11-09;740;4099,8246
6692;The Organized Student: Teaching Children the Skills for Success in School and Beyond;9780743270205;en-US;2005-07-05;2005;2105,4006
6694;The Men Who Stare at Goats;9780743270601;eng;2006-04-10;1823;4489
6695;Sharing Good Times;9780743270687;eng;2005-11-07;1823;4124
6696;Team of Rivals: The Political Genius of Abraham Lincoln;9780743270755;eng;2006-09-26;1827;2117
6697;Untouchables: My Family's Triumphant Journey Out of the Caste System in Modern India;9780743270793;en-US;2005-09-27;1777;6385
6698;Brokeback Mountain;9780743271325;eng;2005-12-02;1777;475
6699;The Secret Life of Houdini: The Making of America's First Superhero;9780743272070;en-US;2006-10-31;144;5060,9083
6701;The Constant Princess (The Plantagenet and Tudor Novels  #6);9780743272490;eng;2006-09-06;2171;6980
6702;The Boleyn Inheritance (The Plantagenet and Tudor Novels  #10);9780743272506;eng;2006-12-05;144;6980
6703;Virgin Earth  (Tradescant  #2);9780743272537;en-US;2006-04-05;2171;6980
6704;How to Win Friends and Influence People for Teen Girls;9780743272773;eng;2005-06-02;1823;2101
6706;Love-Lies-Bleeding;9780743273060;eng;2006-01-10;1777;2045
6707;The Emotional Intelligence Quick Book: Everything You Need to Know to Put Your EQ to Work;9780743273268;en-US;2005-06-07;2005;3915,6675,8764
6708;The Brethren: Inside the Supreme Court;9780743274029;eng;2005-07-01;1827;859,7941
6709;Veil: The Secret Wars of the CIA 1981-1987;9780743274036;eng;2005-07-01;1827;859
6710;Plain Truth;9780743275019;eng;2004-11-01;144;4166
6711;The Coffin Dancer (Lincoln Rhyme  #2);9780743275033;eng;2004-11-01;1827;3970
6713;Children Playing Before a Statue of Hercules;9780743276122;eng;2005-08-01;1827;88,213,288,1189,1857,2129,2642,2699,3934,4071,4126,4603,4811,5362,6651,7366,7923,8641,8673
6714;A Rose for the Crown;9780743276870;eng;2006-03-14;1827;447
6716;The Mercy of Thin Air;9780743278829;eng;2006-06-20;2171;7701
6718;Diary of a Mistress;9780743281591;en-US;2006-08-01;2005;6010
6719;Female Chauvinist Pigs: Women and the Rise of Raunch Culture;9780743284288;en-US;2006-10-03;740;541
6720;Persian Mirrors: The Elusive Face of Iran;9780743284790;eng;2005-10-03;740;2329
6721;Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas;9780743284882;en-US;2006-09-05;1778;1404
6722;She Got Up Off the Couch: And Other Heroic Acts from Mooreland  Indiana;9780743285001;en-US;2007-02-01;740;3238
6723;Our Endangered Values: America's Moral Crisis;9780743285018;eng;2006-09-26;1823;4124
6724;Palestine: Peace Not Apartheid;9780743285025;eng;2006-11-30;1827;4124
6725;On  Off (Carmine Delmonico  #1);9780743286428;eng;2006-05-23;1827;1472
6726;Kissinger;9780743286978;eng;2005-09-27;1823;8945
6727;No More Bull!: The Mad Cowboy Targets America's Worst Enemy: Our Diet;9780743286985;eng;2005-09-20;1777;1025,3030,3381,4151
6728;Perfect Girls  Starving Daughters: The Frightening New Normalcy of Hating Your Body;9780743287968;en-US;2007-04-17;740;1501
6729;Play Dirty;9780743289351;eng;2007-08-14;1827;7875
6730;Lisey's Story;9780743289412;eng;2006-10-24;1777;8222
6731;Malinche;9780743290333;en-US;2006-05-02;144;2560
6733;True Story;9780743291354;en-US;2005-10-01;1823;807
6735;True Evil;9780743292498;eng;2006-12-12;1778;3097
6736;You: On a Diet: The Owner's Manual for Waist Management;9780743292542;en-US;2006-10-31;740;5967,6072
6737;It's All Too Much: An Easy Plan for Living a Richer Life with Less Stuff;9780743292641;eng;2007-01-01;740;6925
6738;Alentejo Blue;9780743293037;eng;2006-06-20;1778;6304
6739;The Good House;9780743296168;eng;2006-12-01;1827;8470
6740;Does Anything Eat Wasps?: And 101 Other Unsettling  Witty Answers to Questions You Never Thought You Wanted to Ask;9780743297264;en-US;2006-04-05;144;6217,6426
6741;The Speed of Trust: The One Thing that Changes Everything;9780743297301;eng;2006-10-17;740;8232
6742;Look Homeward  Angel;9780743297318;eng;2006-10-10;1777;8624
6743;The Thirteenth Tale;9780743298025;eng;2006-09-12;144;2014
6745;Murder on the Yellow Brick Road (Toby Peters  #2);9780743400008;eng;2000-05-01;1006;8339
6746;Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota;9780743406567;eng;2002-05-01;1777;1404
6747;Killer (Fearless  #12);9780743408660;eng;2000-11-06;1834;2673
6748;Like Shaking Hands with God: A Conversation About Writing;9780743410588;en-US;2000-12-01;2171;5007,5158
6749;When Night Falls;9780743411479;eng;2000-10-01;1564;5260
6750;Two Brothers: The Lawman / The Gunslinger (Two Brothers  #1-2);9780743411547;eng;2001-01-01;1564;5273
6751;Inversions (Culture  #6);9780743411967;eng;2001-05-01;1564;3426
6752;Tears (Fearless  #15);9780743412490;eng;2001-05-01;1841;2673
6753;The Second Time Around;9780743412629;eng;2004-04-01;1564;5844
6754;Nighttime Is My Time;9780743412636;eng;2004-04-06;1829;5844
6755;The Wheel of Time: The Shamans of Mexico Their Thoughts About Life Death & the Universe;9780743412803;eng;2001-01-01;2171;1067
6756;Bad (Fearless  #13);9780743415354;en-GB;2002-07-10;1834;2673
6757;The Inhuman Condition (Books of Blood  #4);9780743417341;eng;2001-03-01;1564;1452
6758;Star Trek Voyager Companion;9780743417518;eng;2003-05-01;1564;6758
6759;Deck the Halls;9780743418133;eng;2001-10-01;1564;1088,5844
6760;Good in Bed (Cannie Shapiro  #1);9780743418171;eng;2002-04-02;2171;4005
6761;Music & Silence;9780743418263;eng;2001-05-01;2171;7719
6762;Salem Falls;9780743418713;eng;2002-08-01;2171;4166
6763;Perfect Match;9780743418720;eng;2002-05-01;144;4166
6764;Look to Windward (Culture  #7);9780743421928;eng;2002-11-01;1567;3426
6765;God Bless You  Dr. Kevorkian;9780743422000;eng;2001-05-22;2171;5007
6766;Blink-182: Tales from Beneath Your Mom;9780743422079;eng;2001-10-02;1301;163,451,5703
6767;Mercy;9780743422444;eng;2001-04-01;2171;4166
6768;The Black Road (Diablo #2);9780743426916;eng;2002-04-02;1889;5970
6769;The Kingdom of Shadow (Diablo  #3);9780743426923;eng;2002-08-01;1568;7233
